customerID,gender,SeniorCitizen,Partner,Dependents,customer_key
8961-QDZZJ,Female,No,Yes,Yes,5417
9715-SBVSU,Male,No,Yes,Yes,5418
8490-BXHEO,Male,Yes,No,No,5419
7173-TETGO,Female,Yes,Yes,No,5420
7929-SKFGK,Male,No,Yes,No,5421
2300-RQGOI,Female,No,No,No,5422
3563-SVYLG,Male,No,Yes,Yes,5423
5228-EXCET,Male,No,No,No,5424
6435-VWCCY,Male,Yes,Yes,No,5425
4998-IKFSE,Female,No,No,No,5426
8630-QSGXK,Male,No,Yes,No,5427
2455-USLMV,Female,No,No,No,5428
7394-FKDNK,Female,No,Yes,No,5429
9488-FVZCC,Female,No,Yes,Yes,5430
6331-LWDTQ,Male,No,No,No,5431
5995-WWKKG,Female,No,No,No,5432
1597-FZREH,Female,No,No,No,5433
7879-CGSFV,Male,No,No,No,5434
9921-EZKBY,Male,No,No,Yes,5435
7432-FFVAR,Female,No,Yes,Yes,5436
7246-ZGQDF,Female,No,No,Yes,5437
7000-WCEVQ,Female,Yes,No,No,5438
0727-IWKVK,Male,No,Yes,No,5439
5959-BELXA,Male,Yes,No,No,5440
4456-RHSNB,Female,No,Yes,Yes,5441
3512-IZIKN,Female,No,Yes,No,5442
2481-SBOYW,Female,No,No,Yes,5443
7109-MFBYV,Male,No,No,No,5444
1833-TCXKK,Male,No,Yes,No,5445
1832-PEUTS,Male,No,Yes,Yes,5446
6141-OOXUQ,Male,No,No,No,5447
8660-BUETV,Female,No,No,No,5448
0580-PIQHM,Female,No,Yes,Yes,5449
5696-CEIQJ,Male,No,Yes,Yes,5450
7503-ZGUZJ,Male,No,No,No,5451
1696-HXOWK,Female,No,Yes,No,5452
3026-ATZYV,Female,No,Yes,Yes,5453
4012-YCFAI,Male,No,Yes,No,5454
2506-TNFCO,Female,Yes,Yes,No,5455
9970-QBCDA,Female,No,No,No,5456
8718-PTMEZ,Female,No,No,No,5457
9496-IVVRP,Female,No,Yes,Yes,5458
2207-OBZNX,Male,No,No,No,5459
2657-VPXTA,Female,No,Yes,Yes,5460
6551-VLJMV,Male,No,Yes,No,5461
1221-GHZEP,Female,No,No,No,5462
9289-LBQVU,Male,No,Yes,No,5463
6142-VSJQO,Female,No,Yes,Yes,5464
3458-IDMFK,Male,No,No,No,5465
6933-FHBZC,Female,No,No,No,5466
0221-NAUXK,Male,No,No,Yes,5467
9770-KXGQU,Female,No,No,No,5468
6437-UKHMV,Female,No,No,No,5469
6538-POCHL,Male,No,No,No,5470
6726-NNFWD,Female,Yes,Yes,No,5471
3002-WQZWT,Female,No,No,No,5472
4277-UDIEF,Male,No,Yes,Yes,5473
1208-NBVFH,Male,No,Yes,Yes,5474
4912-PIGUY,Female,No,No,No,5475
1114-CENIM,Male,No,No,Yes,5476
6060-DRTNL,Female,Yes,No,No,5477
2725-TTRIQ,Female,No,Yes,Yes,5478
3374-TTZTK,Male,No,Yes,No,5479
8990-ZXLSU,Female,No,No,No,5480
2275-RBYQS,Female,No,No,No,5481
8473-VUVJN,Male,Yes,No,No,5482
6289-CPNLD,Male,No,Yes,Yes,5483
5536-SLHPM,Female,No,Yes,No,5484
4419-UJMUS,Male,No,Yes,Yes,5485
7794-JASDG,Male,No,No,No,5486
7609-YBPXG,Male,No,No,No,5487
5519-TEEUH,Male,No,No,Yes,5488
7856-GANIL,Male,Yes,Yes,No,5489
0804-XBFBV,Female,No,No,Yes,5490
2676-OXPPQ,Male,No,No,No,5491
3703-TTEPD,Male,No,No,No,5492
2799-TSLAG,Female,No,Yes,Yes,5493
0196-VULGZ,Female,Yes,Yes,No,5494
8837-VVWLQ,Female,No,No,No,5495
2696-NARTR,Male,No,No,No,5496
2208-NKVVH,Male,No,Yes,Yes,5497
7614-QVWQL,Male,No,Yes,Yes,5498
1976-CFOCS,Female,Yes,Yes,No,5499
4631-OACRM,Male,Yes,No,No,5500
7139-JZFVG,Male,No,Yes,Yes,5501
4987-GQWPO,Male,No,No,No,5502
3755-JBMNH,Male,Yes,Yes,No,5503
1757-TCATG,Male,No,Yes,Yes,5504
6345-ULYRW,Male,Yes,Yes,No,5505
4776-XSKYQ,Female,No,Yes,Yes,5506
8048-DSDFQ,Male,No,No,No,5507
5753-QQWPW,Female,No,No,No,5508
6010-DDPPW,Male,No,Yes,No,5509
1809-DMJHQ,Female,No,No,Yes,5510
6693-FRIRW,Male,No,No,No,5511
6586-MYGKD,Male,No,Yes,No,5512
3173-NVMPX,Female,No,Yes,Yes,5513
0248-PGHBZ,Female,Yes,No,No,5514
0623-GDISB,Female,No,No,No,5515
2892-GESUL,Female,No,Yes,Yes,5516
6923-EFPNL,Male,No,No,No,5517
7472-EQOAV,Male,Yes,Yes,Yes,5518
9574-RKJIF,Male,No,Yes,Yes,5519
2043-WVTQJ,Male,No,Yes,No,5520
8034-RYTVV,Female,No,No,No,5521
3863-QSTYI,Male,No,No,No,5522
2619-WFQWU,Female,No,No,No,5523
5044-LRQAQ,Female,No,Yes,No,5524
1716-LSAMB,Male,No,Yes,Yes,5525
1333-PBMXB,Female,No,Yes,Yes,5526
6546-OPBBH,Male,No,Yes,Yes,5527
5985-BEHZK,Female,Yes,Yes,No,5528
9127-QRZMH,Male,No,Yes,No,5529
5919-VCZYM,Male,No,No,No,5530
9644-KVCNC,Female,No,No,No,5531
2137-DQMEV,Male,No,Yes,Yes,5532
8174-LNWMW,Female,No,No,No,5533
9279-CJEOJ,Female,Yes,No,No,5534
7964-VEXDG,Male,No,No,Yes,5535
2404-JIBFC,Female,No,Yes,Yes,5536
0778-NELLA,Male,No,No,No,5537
8029-XYPWT,Male,Yes,Yes,No,5538
4614-NUVZD,Female,No,No,No,5539
4632-PAOYU,Male,No,Yes,Yes,5540
3803-KMQFW,Female,No,Yes,Yes,5541
6804-GDMOI,Female,No,No,No,5542
2990-OGYTD,Female,No,Yes,No,5543
6646-JPPHA,Female,Yes,No,No,5544
9572-MTILT,Male,No,Yes,No,5545
7658-UYUQS,Male,Yes,Yes,No,5546
7880-XSOJX,Male,No,No,No,5547
9611-CTWIH,Female,No,No,No,5548
4589-IUAJB,Male,No,Yes,No,5549
0329-GTIAJ,Female,No,No,No,5550
8746-BFOAJ,Male,Yes,No,No,5551
8457-XIGKN,Male,No,No,No,5552
6072-NUQCB,Male,No,Yes,Yes,5553
6629-CZTTH,Male,No,No,No,5554
8838-GPHZP,Female,No,No,No,5555
8750-QWZAJ,Female,No,Yes,Yes,5556
5364-EVNIB,Male,No,No,No,5557
6918-UMQCG,Female,No,No,No,5558
0675-NCDYU,Female,No,Yes,Yes,5559
6339-DKLMK,Female,No,No,No,5560
1346-PJWTK,Male,No,Yes,No,5561
5088-QZLRL,Male,No,No,No,5562
8023-QHAIO,Female,Yes,Yes,No,5563
4397-FRLTA,Female,No,No,No,5564
3057-VJJQE,Male,No,No,No,5565
5087-SUURX,Female,No,Yes,No,5566
2302-OUZXB,Male,No,Yes,No,5567
8133-ANHHJ,Female,Yes,No,No,5568
2270-CHBFN,Female,No,Yes,No,5569
0013-EXCHZ,Female,Yes,Yes,No,5570
5982-FPVQN,Female,No,Yes,Yes,5571
9107-UKCKY,Male,No,Yes,No,5572
4654-ULTTN,Male,No,Yes,No,5573
5550-VFRLC,Female,Yes,No,No,5574
5546-BYZSM,Female,No,No,No,5575
1492-KGETH,Male,No,Yes,Yes,5576
4929-BSTRX,Female,No,No,No,5577
4163-HFTUK,Male,No,No,No,5578
8215-NGSPE,Female,No,Yes,Yes,5579
2225-ZRGSG,Female,No,Yes,Yes,5580
8859-YSTWS,Male,No,No,No,5581
5271-YNWVR,Male,No,Yes,Yes,5582
7601-DHFWZ,Female,No,No,No,5583
2657-ALMWY,Female,Yes,Yes,No,5584
6330-JKLPC,Male,No,Yes,No,5585
4667-OHGKG,Male,No,No,No,5586
1998-VHJHK,Female,No,No,No,5587
1707-HABPF,Female,Yes,No,No,5588
1660-HSOOQ,Male,No,No,No,5589
7253-UVNDW,Female,No,No,No,5590
0487-VVUVK,Male,No,Yes,Yes,5591
7228-OMTPN,Male,No,No,No,5592
5063-IUOKK,Male,No,No,No,5593
4508-OEBEY,Male,No,Yes,No,5594
0027-KWYKW,Female,No,Yes,Yes,5595
2308-STERM,Female,No,No,No,5596
5982-XMDEX,Female,No,No,No,5597
6284-AHOOQ,Male,Yes,No,No,5598
6051-PTVNS,Female,No,Yes,Yes,5599
2344-JMOGN,Male,No,Yes,No,5600
3799-ISUZQ,Male,No,Yes,Yes,5601
2877-VDUER,Female,No,Yes,Yes,5602
9152-AMKAK,Male,No,No,No,5603
1794-HBQTJ,Female,No,No,No,5604
9432-VOFYX,Male,No,No,No,5605
8049-WJCLQ,Male,No,Yes,Yes,5606
6586-PSJOX,Male,No,No,Yes,5607
2460-FPSYH,Female,Yes,No,No,5608
9705-ZJBCG,Female,No,Yes,Yes,5609
4818-DRBQT,Male,No,Yes,No,5610
1320-HTRDR,Female,No,No,No,5611
6847-KJLTS,Female,Yes,Yes,No,5612
9670-BPNXF,Female,No,No,No,5613
3913-FCUUW,Female,No,Yes,Yes,5614
3301-VKTGC,Male,No,Yes,Yes,5615
1493-AMTIE,Male,No,No,No,5616
9555-SAHUZ,Female,No,Yes,Yes,5617
0816-TSPHQ,Male,No,No,No,5618
9932-WBWIK,Male,No,No,No,5619
4619-EVPHY,Female,Yes,Yes,No,5620
5286-YHCVC,Male,No,Yes,No,5621
6424-ELEYH,Female,No,Yes,No,5622
4391-RESHN,Male,No,No,No,5623
9115-YQHGA,Male,No,No,No,5624
4462-CYWMH,Male,Yes,Yes,No,5625
8963-MQVYN,Female,No,No,Yes,5626
2458-EOMRE,Female,No,No,No,5627
9334-GWGOW,Male,Yes,Yes,No,5628
6821-BUXUX,Female,No,No,No,5629
5028-HTLJB,Male,Yes,No,No,5630
9801-GDWGV,Female,No,No,No,5631
6542-LWGXJ,Male,No,Yes,No,5632
5567-GZKQY,Male,No,No,No,5633
1222-LRYKO,Male,No,No,Yes,5634
2320-JRSDE,Female,No,Yes,Yes,5635
2087-QAREY,Female,No,Yes,No,5636
0601-WZHJF,Male,No,Yes,No,5637
4423-JWZJN,Male,No,Yes,Yes,5638
5143-WMWOG,Male,No,No,No,5639
6490-FGZAT,Male,No,No,No,5640
5393-RXQSZ,Male,No,No,No,5641
7452-FOLON,Male,No,No,Yes,5642
2320-TZRRH,Female,No,No,No,5643
0231-LXVAP,Male,No,No,No,5644
9444-JTXHZ,Male,No,Yes,No,5645
4942-VZZOM,Male,No,Yes,No,5646
5510-BOIUJ,Male,No,No,Yes,5647
7502-BNYGS,Female,No,Yes,No,5648
4291-HYEBC,Female,Yes,Yes,Yes,5649
6147-CBCRA,Female,No,Yes,No,5650
6047-SUHPR,Male,No,Yes,Yes,5651
4471-KXAUH,Female,No,Yes,No,5652
9752-ZNQUT,Female,No,No,No,5653
7638-QVMVY,Female,No,No,No,5654
1576-PFZIW,Male,Yes,Yes,No,5655
5666-MBJPT,Male,No,No,No,5656
7312-XSBAT,Male,No,No,No,5657
3096-GKWEB,Male,No,Yes,No,5658
2371-JQHZZ,Male,No,Yes,No,5659
0674-GCDXG,Male,No,No,No,5660
1121-QSIVB,Female,No,No,Yes,5661
4396-KLSEH,Male,No,No,No,5662
3244-DCJWY,Female,No,No,No,5663
2824-MYYBN,Female,No,Yes,Yes,5664
0875-CABNR,Female,Yes,No,No,5665
6345-HOVES,Male,No,No,No,5666
8318-LCNBW,Male,No,Yes,No,5667
6469-QJKZW,Female,No,Yes,No,5668
0147-ESWWR,Female,Yes,Yes,No,5669
1217-VASWC,Male,Yes,Yes,No,5670
7812-FZHPE,Female,No,Yes,Yes,5671
6370-ZVHDV,Female,No,Yes,No,5672
5915-DGNVC,Female,No,Yes,No,5673
6260-XLACS,Male,No,No,No,5674
3566-CAAYU,Female,No,Yes,Yes,5675
4983-CCWMC,Male,No,No,No,5676
9103-CXVOK,Male,No,Yes,Yes,5677
2896-TBNBE,Male,No,Yes,No,5678
4797-AXPXK,Female,No,No,Yes,5679
5229-PRWKT,Male,No,No,No,5680
6982-UQZLY,Female,Yes,Yes,No,5681
2522-WLNSF,Female,Yes,Yes,No,5682
3841-CONLJ,Female,No,Yes,No,5683
5057-LCOUI,Female,No,No,No,5684
0193-ESZXP,Female,Yes,Yes,No,5685
4475-NVTLU,Male,No,Yes,Yes,5686
4369-HTUIF,Male,Yes,No,No,5687
9386-LDCZR,Male,No,No,No,5688
9585-KKMFD,Male,No,Yes,Yes,5689
5399-ZIMKF,Male,No,No,No,5690
0336-KXKFK,Male,No,No,No,5691
5619-XZZKR,Male,No,No,No,5692
3948-FVVRP,Male,No,Yes,Yes,5693
5327-XOKKY,Male,Yes,Yes,No,5694
0983-TATYJ,Female,No,Yes,No,5695
1813-JYWTO,Female,No,Yes,No,5696
0156-FVPTA,Male,No,Yes,No,5697
1984-FCOWB,Female,No,Yes,No,5698
0654-HMSHN,Male,No,Yes,Yes,5699
6719-OXYBR,Male,No,No,No,5700
3312-ZWLGF,Male,Yes,Yes,No,5701
6476-YHMGA,Female,No,Yes,Yes,5702
5287-QWLKY,Male,Yes,Yes,Yes,5703
0795-XCCTE,Male,Yes,No,No,5704
0168-XZKBB,Female,No,Yes,No,5705
3785-NRHYR,Male,No,No,No,5706
5196-SGOAK,Female,No,No,No,5707
4537-DKTAL,Female,No,No,No,5708
7072-MBHEV,Female,Yes,Yes,Yes,5709
5602-BVFMK,Female,No,No,No,5710
6297-NOOPG,Female,No,Yes,No,5711
1891-UAWWU,Female,Yes,Yes,No,5712
8204-TIFGJ,Female,No,No,No,5713
8050-DVOJX,Male,Yes,No,No,5714
6108-OQZDQ,Female,No,Yes,Yes,5715
0363-QJVFX,Male,No,No,No,5716
8903-XEBGX,Male,No,No,Yes,5717
8169-SAEJD,Male,Yes,Yes,No,5718
9840-DVNDC,Male,No,No,No,5719
1089-XZWHH,Female,No,Yes,Yes,5720
2325-WINES,Female,No,No,No,5721
6064-ZATLR,Female,No,No,No,5722
3096-JRDSO,Female,Yes,Yes,No,5723
7824-PANSQ,Male,No,No,No,5724
8042-JVNFH,Male,No,No,No,5725
9648-BCHKM,Female,No,Yes,Yes,5726
2888-ADFAO,Female,No,Yes,Yes,5727
8707-HOEDG,Female,No,Yes,Yes,5728
3374-LXDEV,Female,No,No,No,5729
4072-IPYLT,Female,No,Yes,Yes,5730
7167-PCEYD,Male,No,No,No,5731
4936-YPJNK,Female,No,No,No,5732
1580-BMCMR,Male,Yes,No,No,5733
4817-KEQSP,Female,No,Yes,Yes,5734
6408-WHTEF,Male,No,Yes,Yes,5735
9251-AWQGT,Female,No,Yes,Yes,5736
8749-CLJXC,Male,No,No,No,5737
7989-VCQOH,Male,No,Yes,Yes,5738
5049-GLYVG,Male,No,No,No,5739
4199-QHJNM,Male,Yes,Yes,No,5740
8882-TLVRW,Male,No,Yes,Yes,5741
5883-GTGVD,Male,No,No,No,5742
5135-GRQJV,Male,Yes,Yes,No,5743
2384-OVPSA,Female,Yes,No,No,5744
1371-WEPDS,Male,Yes,Yes,No,5745
3580-GICBM,Female,No,Yes,Yes,5746
4817-QRJSX,Female,No,No,No,5747
9730-DRTMJ,Male,No,Yes,No,5748
4686-UXDML,Female,No,No,No,5749
3349-ANQNH,Female,Yes,No,No,5750
2398-YPMUR,Female,Yes,Yes,No,5751
0932-YIXYU,Female,No,No,No,5752
7480-SPLEF,Male,No,Yes,Yes,5753
7636-XUHWW,Male,No,No,No,5754
1431-CYWMH,Female,No,Yes,Yes,5755
5937-EORGB,Male,Yes,Yes,No,5756
6349-JDHQP,Female,No,No,No,5757
5539-HIVAK,Female,Yes,Yes,No,5758
5847-MXBEO,Male,No,No,No,5759
9985-MWVIX,Female,No,No,No,5760
4583-PARNH,Male,Yes,Yes,No,5761
1116-FRYVH,Female,No,Yes,Yes,5762
1421-HCERK,Male,Yes,Yes,No,5763
9633-XQABV,Female,No,No,No,5764
0716-BQNDX,Male,Yes,No,No,5765
1265-XTECC,Female,Yes,Yes,No,5766
1183-CANVH,Female,No,Yes,No,5767
1972-XMUWV,Female,No,Yes,No,5768
8679-LZBMD,Male,No,Yes,No,5769
3407-JMJQQ,Female,No,Yes,Yes,5770
6252-DFGTK,Female,No,Yes,No,5771
1539-LNKHM,Female,No,No,No,5772
8645-KOMJQ,Male,No,Yes,Yes,5773
0289-IVARM,Female,No,No,No,5774
9761-XUJWD,Male,No,No,No,5775
4057-FKCZK,Male,No,Yes,Yes,5776
4291-TPNFG,Male,No,Yes,No,5777
6087-YPWHO,Male,No,Yes,No,5778
3090-QFUVD,Female,No,No,No,5779
2237-ZFSMY,Female,No,No,No,5780
1722-LDZJS,Male,No,Yes,Yes,5781
1818-ESQMW,Female,No,No,No,5782
4871-JTKJF,Female,Yes,No,No,5783
1415-YFWLT,Female,Yes,No,No,5784
7401-RUBNK,Female,No,Yes,No,5785
0506-YLVKJ,Male,No,Yes,Yes,5786
8661-BOYNW,Female,No,Yes,No,5787
6711-VTNRE,Female,No,No,No,5788
4815-GBTCD,Female,No,Yes,No,5789
2805-AUFQN,Female,No,No,No,5790
0980-PVMRC,Female,No,Yes,Yes,5791
7233-DRTRF,Male,No,Yes,No,5792
3500-RMZLT,Female,Yes,No,No,5793
3873-NFTGI,Male,No,No,No,5794
1162-ECVII,Male,Yes,Yes,No,5795
7048-GXDAY,Male,No,No,No,5796
8571-ZCMCX,Female,No,Yes,Yes,5797
1169-WCVAK,Male,No,Yes,No,5798
4548-SDBKE,Female,No,No,No,5799
8066-POXGX,Female,No,No,No,5800
7129-CAKJW,Female,No,No,No,5801
8695-ARGXZ,Male,Yes,Yes,No,5802
3570-YUEKJ,Female,No,No,No,5803
4143-OOBWZ,Male,No,Yes,No,5804
1555-HAPSU,Female,No,Yes,Yes,5805
1697-NVVGY,Male,Yes,Yes,No,5806
7854-EKTJL,Female,No,No,Yes,5807
8464-EETCQ,Male,No,No,No,5808
2419-FSORS,Male,No,Yes,No,5809
8132-YPVBX,Female,No,No,No,5810
9102-IAYHT,Female,No,Yes,Yes,5811
6754-LZUKA,Male,No,Yes,No,5812
3422-LYEPQ,Male,No,Yes,Yes,5813
8099-MZPUJ,Male,No,Yes,Yes,5814
0787-LHDYT,Male,No,No,No,5815
2642-DTVCO,Male,Yes,No,No,5816
0374-IOEGQ,Female,No,No,No,5817
4361-JEIVL,Male,No,No,Yes,5818
3197-NNYNB,Male,No,No,No,5819
3396-DKDEL,Female,No,Yes,Yes,5820
1752-OZXFY,Male,No,Yes,No,5821
9066-QRSDU,Female,No,Yes,No,5822
9112-WSNPU,Female,Yes,No,No,5823
9867-NNXLC,Female,No,No,No,5824
5321-NTRKC,Male,No,Yes,Yes,5825
1363-TXLSL,Male,Yes,Yes,No,5826
9507-EXLTT,Female,No,Yes,No,5827
3161-GETRM,Male,No,Yes,Yes,5828
0402-OAMEN,Female,No,Yes,Yes,5829
6933-VLYFX,Male,No,Yes,Yes,5830
6754-WKSHP,Male,No,No,Yes,5831
9846-GKXAS,Female,No,No,No,5832
6017-PPLPX,Male,No,Yes,Yes,5833
4976-LNFVV,Male,Yes,Yes,No,5834
5055-MGMGF,Female,No,Yes,No,5835
4641-FROLU,Female,No,Yes,Yes,5836
2862-JVEOY,Male,No,No,No,5837
2969-QWUBZ,Female,No,No,No,5838
9822-BIIGN,Male,No,Yes,Yes,5839
2077-MPJQO,Male,Yes,Yes,No,5840
1534-OULXE,Female,No,Yes,Yes,5841
7136-RVDTZ,Male,Yes,No,No,5842
2971-SGAFL,Female,No,No,No,5843
1480-IVEVR,Male,Yes,Yes,No,5844
2905-KFQUV,Female,No,Yes,No,5845
4581-SSPWD,Female,No,No,No,5846
3370-HXOPH,Female,No,No,No,5847
9391-YZEJW,Female,No,No,No,5848
9958-MEKUC,Male,No,Yes,Yes,5849
0281-CNTZX,Male,No,Yes,No,5850
6927-WTFIV,Male,Yes,No,No,5851
4118-CEVPF,Female,Yes,No,No,5852
3398-ZOUAA,Male,Yes,Yes,No,5853
9114-VEPUF,Male,No,Yes,No,5854
7876-BEUTG,Female,No,No,No,5855
2338-BQEZT,Female,No,No,No,5856
9873-MNDKV,Female,No,No,No,5857
0378-NHQXU,Female,No,Yes,Yes,5858
8241-JUIQO,Female,No,No,No,5859
2194-IIQOF,Female,No,Yes,No,5860
4512-ZUIYL,Female,No,No,No,5861
9631-RXVJM,Male,No,No,No,5862
9584-EXCDZ,Female,No,No,No,5863
7969-AULMZ,Female,No,No,No,5864
5093-FEGLU,Female,No,Yes,No,5865
2621-UDNLU,Female,No,Yes,No,5866
7526-IVLYU,Male,No,No,No,5867
2428-HYUNX,Male,Yes,Yes,No,5868
9214-EKVXR,Female,No,No,No,5869
3410-MHHUM,Female,No,Yes,Yes,5870
0568-ONFPC,Male,No,Yes,Yes,5871
0733-VUNUW,Male,No,No,No,5872
4550-EVXNY,Female,No,No,Yes,5873
2122-YWVYA,Female,No,No,No,5874
2968-SSGAA,Female,No,No,No,5875
2296-DKZFP,Female,No,Yes,No,5876
4844-JJWUY,Female,Yes,No,No,5877
6777-TGHTM,Female,No,No,No,5878
8909-BOLNL,Male,No,No,No,5879
6603-YRDCJ,Male,No,Yes,No,5880
3538-WZPHD,Male,No,No,No,5881
3229-USWAR,Female,No,No,No,5882
2138-VFAPZ,Female,No,Yes,Yes,5883
6131-JLWZM,Female,No,No,No,5884
4785-QRJHC,Male,Yes,Yes,No,5885
0269-XFESX,Male,No,Yes,Yes,5886
1709-EJDOX,Female,No,Yes,Yes,5887
4316-XCSLJ,Male,No,No,Yes,5888
8610-WFCJF,Female,No,Yes,Yes,5889
9693-XMUOB,Male,Yes,Yes,No,5890
0383-CLDDA,Female,No,No,No,5891
4905-JEFDW,Male,No,No,No,5892
2709-UQGNP,Male,No,No,No,5893
3549-ZTMNH,Male,No,Yes,Yes,5894
7881-INRLC,Male,No,No,No,5895
8033-ATFAS,Female,No,Yes,Yes,5896
1635-NZATJ,Male,Yes,Yes,No,5897
0562-HKHML,Male,No,Yes,Yes,5898
8277-RVRSV,Female,No,Yes,Yes,5899
9943-VSZUV,Male,Yes,No,No,5900
0117-LFRMW,Male,No,Yes,Yes,5901
6172-FECYY,Male,No,Yes,Yes,5902
7054-ENNGU,Female,No,Yes,No,5903
1455-HFBXA,Male,No,Yes,No,5904
9402-CXWPL,Female,No,No,No,5905
1628-BIZYP,Male,No,No,No,5906
1965-AKTSX,Female,Yes,No,No,5907
0082-LDZUE,Male,No,No,No,5908
4786-UKSNZ,Male,No,No,No,5909
5343-SGUBI,Female,No,No,No,5910
0856-NAOES,Male,No,No,No,5911
1976-AZZPJ,Male,No,Yes,No,5912
7248-VZQLC,Female,Yes,No,No,5913
6156-UZDLF,Female,No,No,No,5914
3099-OONVS,Male,No,Yes,Yes,5915
9500-WBGRP,Male,No,No,No,5916
5183-KLYEM,Female,No,No,No,5917
5144-PQCDZ,Male,No,No,No,5918
8514-VZHEB,Male,No,Yes,Yes,5919
6625-IUTTT,Male,No,No,No,5920
9355-NPPFS,Female,Yes,No,No,5921
0068-FIGTF,Female,No,No,No,5922
5965-GGPRW,Male,No,Yes,Yes,5923
8035-PWSEV,Female,No,No,No,5924
2236-HILPA,Male,No,Yes,Yes,5925
1840-BIUOG,Male,No,No,No,5926
1356-MKYSK,Male,No,No,No,5927
6080-LNESI,Male,No,No,No,5928
1830-IPXVJ,Female,No,Yes,Yes,5929
5828-DWPIL,Male,Yes,Yes,No,5930
8398-TBIYD,Female,No,No,No,5931
0011-IGKFF,Male,Yes,Yes,No,5932
4192-GORJT,Male,No,Yes,No,5933
6496-SLWHQ,Male,Yes,No,No,5934
9912-GVSEQ,Female,Yes,Yes,No,5935
2931-FSOHN,Male,Yes,No,No,5936
9418-RUKPH,Female,No,Yes,Yes,5937
5383-MMTWC,Female,Yes,Yes,No,5938
9971-ZWPBF,Male,Yes,Yes,Yes,5939
4712-AUQZO,Male,No,No,No,5940
9711-FJTBX,Male,No,Yes,Yes,5941
2908-ZTPNF,Female,No,No,No,5942
7240-ETPTR,Female,No,Yes,No,5943
2202-CUYXZ,Male,No,No,No,5944
5995-OIGLP,Male,No,No,No,5945
8421-WZOOW,Female,Yes,Yes,Yes,5946
6261-RCVNS,Female,No,No,No,5947
7951-QKZPL,Female,No,Yes,Yes,5948
1414-YADCW,Male,No,Yes,No,5949
8756-RDDLT,Female,No,No,No,5950
2862-PFNIK,Male,No,No,Yes,5951
5816-QVHRX,Female,No,No,No,5952
4430-YHXGG,Female,No,No,Yes,5953
6888-SBYAI,Male,No,No,No,5954
7395-XWZOY,Male,No,No,No,5955
7169-YWAMK,Male,No,Yes,Yes,5956
3640-PHQXK,Female,No,No,No,5957
6877-LGWXO,Male,Yes,Yes,No,5958
6859-RKMZJ,Male,No,Yes,No,5959
2729-VNVAP,Female,No,Yes,Yes,5960
2957-JIRMN,Female,Yes,No,No,5961
2049-BAFNW,Female,No,No,No,5962
3842-QTGDL,Male,No,Yes,No,5963
7163-OCEQI,Male,No,Yes,Yes,5964
9782-LGXMC,Female,No,Yes,Yes,5965
5975-BAICR,Male,No,Yes,Yes,5966
8019-ENHXU,Male,No,Yes,No,5967
5167-GBFRE,Male,Yes,No,No,5968
9033-EOXWV,Female,No,No,No,5969
4673-KKSLS,Female,No,No,No,5970
4853-OITSN,Male,No,Yes,No,5971
9800-OUIGR,Male,No,Yes,Yes,5972
1324-NLTJE,Female,Yes,No,No,5973
2324-EFHVG,Male,No,No,No,5974
7094-MSZAO,Male,No,Yes,Yes,5975
1522-VVDMG,Male,No,Yes,Yes,5976
6907-CQGPN,Male,No,No,No,5977
0780-XNZFN,Male,No,No,No,5978
0239-OXEXL,Female,No,No,No,5979
2675-IJRGJ,Male,No,No,No,5980
7049-GKVZY,Female,No,No,No,5981
8577-QSOCG,Female,No,Yes,Yes,5982
3721-CNZHX,Male,No,No,No,5983
0212-ISBBF,Female,No,No,No,5984
9185-TQCVP,Male,No,Yes,No,5985
3585-YNADK,Female,No,Yes,No,5986
5271-DBYSJ,Male,Yes,No,No,5987
1099-GODLO,Female,No,Yes,Yes,5988
6828-HMKWP,Male,No,Yes,Yes,5989
5567-WSELE,Male,Yes,Yes,No,5990
1472-TNCWL,Male,No,No,Yes,5991
8063-RJYNF,Male,No,No,No,5992
0687-ZVTHB,Male,No,Yes,Yes,5993
2080-GKCWQ,Male,No,No,No,5994
9661-ACXBS,Female,No,No,No,5995
2193-SFWQW,Male,No,Yes,Yes,5996
5656-JAMLX,Male,No,No,No,5997
3462-BJQQA,Female,No,No,No,5998
0442-TDYUO,Male,No,Yes,No,5999
6733-LRIZX,Male,No,No,No,6000
9503-XJUME,Male,No,No,Yes,6001
4367-NHWMM,Female,No,No,No,6002
3727-RJMEO,Male,No,Yes,No,6003
3779-OSWCF,Female,No,Yes,No,6004
6736-DHUQI,Female,No,Yes,Yes,6005
3915-ODIYG,Male,Yes,No,No,6006
1360-RCYRT,Male,No,Yes,Yes,6007
2724-FJDYW,Male,No,No,Yes,6008
4451-RWASJ,Male,No,Yes,Yes,6009
6646-VRFOL,Male,Yes,Yes,No,6010
3460-TJBWI,Male,No,Yes,Yes,6011
5917-HBSDW,Female,No,Yes,Yes,6012
5685-IIXLY,Female,No,Yes,Yes,6013
5671-UUNXD,Female,Yes,Yes,No,6014
0956-ACVZC,Female,No,No,No,6015
2325-NBPZG,Female,No,No,No,6016
4250-ZBWLV,Male,No,No,No,6017
4482-FTFFX,Male,No,No,No,6018
8859-DZTGQ,Male,No,No,No,6019
0440-MOGPM,Female,No,No,No,6020
0020-JDNXP,Female,No,Yes,Yes,6021
3752-CQSJI,Female,No,Yes,Yes,6022
5025-GOOKI,Female,No,No,No,6023
4698-KVLLG,Female,Yes,No,No,6024
