fact_key,customerID,customer_key,service_key,contract_key,tenure,MonthlyCharges,TotalCharges,AvgRevenuePerMonth,Churn,ChurnFlag
5679,4797-AXPXK,5679,5679,5679,1,60.0,60.0,60.0,Yes,1
5680,5229-PRWKT,5680,5680,5680,8,86.55,649.65,81.20625,Yes,1
5681,6982-UQZLY,5681,5681,5681,1,20.85,20.85,20.85,Yes,1
5682,2522-WLNSF,5682,5682,5682,34,64.2,2106.3,61.95,No,0
5683,3841-CONLJ,5683,5683,5683,1,35.0,35.0,35.0,No,0
5684,5057-LCOUI,5684,5684,5684,39,50.75,2011.4,51.57435897435898,Yes,1
5685,0193-ESZXP,5685,5685,5685,58,105.5,6205.5,106.99137931034483,Yes,1
5686,4475-NVTLU,5686,5686,5686,45,19.2,903.7,20.082222222222224,No,0
5687,4369-HTUIF,5687,5687,5687,6,85.15,503.6,83.93333333333334,Yes,1
5688,9386-LDCZR,5688,5688,5688,43,90.65,3882.3,90.28604651162792,No,0
5689,9585-KKMFD,5689,5689,5689,41,20.0,879.8,21.458536585365852,No,0
5690,5399-ZIMKF,5690,5690,5690,5,74.65,383.65,76.72999999999999,No,0
5691,0336-KXKFK,5691,5691,5691,72,61.2,4390.25,60.97569444444444,No,0
5692,5619-XZZKR,5692,5692,5692,4,19.95,68.2,17.05,No,0
5693,3948-FVVRP,5693,5693,5693,9,54.8,452.8,50.31111111111111,No,0
5694,5327-XOKKY,5694,5694,5694,72,73.45,5329.0,74.01388888888889,No,0
5695,0983-TATYJ,5695,5695,5695,33,51.45,1758.9,53.300000000000004,No,0
5696,1813-JYWTO,5696,5696,5696,72,80.45,5737.6,79.6888888888889,No,0
5697,0156-FVPTA,5697,5697,5697,22,54.2,1152.7,52.39545454545455,Yes,1
5698,1984-FCOWB,5698,5698,5698,70,109.5,7674.55,109.63642857142857,Yes,1
5699,0654-HMSHN,5699,5699,5699,21,104.4,2157.95,102.7595238095238,Yes,1
5700,6719-OXYBR,5700,5700,5700,15,85.3,1219.85,81.32333333333332,No,0
5701,3312-ZWLGF,5701,5701,5701,29,79.3,2414.55,83.26034482758621,No,0
5702,6476-YHMGA,5702,5702,5702,15,76.5,1155.6,77.03999999999999,No,0
5703,5287-QWLKY,5703,5703,5703,71,105.1,7548.1,106.3112676056338,Yes,1
5704,0795-XCCTE,5704,5704,5704,72,25.4,1809.35,25.12986111111111,No,0
5705,0168-XZKBB,5705,5705,5705,19,86.85,1564.4,82.33684210526316,No,0
5706,3785-NRHYR,5706,5706,5706,1,19.65,19.65,19.65,No,0
5707,5196-SGOAK,5707,5707,5707,1,75.7,75.7,75.7,Yes,1
5708,4537-DKTAL,5708,5708,5708,2,45.55,84.4,42.2,No,0
5709,7072-MBHEV,5709,5709,5709,11,78.1,864.85,78.62272727272727,No,0
5710,5602-BVFMK,5710,5710,5710,12,19.3,228.75,19.0625,No,0
5711,6297-NOOPG,5711,5711,5711,70,110.5,7752.05,110.74357142857143,No,0
5712,1891-UAWWU,5712,5712,5712,20,90.8,1951.0,97.55,Yes,1
5713,8204-TIFGJ,5713,5713,5713,23,20.3,470.6,20.460869565217394,No,0
5714,8050-DVOJX,5714,5714,5714,49,81.35,4060.9,82.87551020408164,No,0
5715,6108-OQZDQ,5715,5715,5715,4,97.95,384.5,96.125,Yes,1
5716,0363-QJVFX,5716,5716,5716,32,108.15,3432.9,107.278125,Yes,1
5717,8903-XEBGX,5717,5717,5717,2,55.3,108.65,54.325,No,0
5718,8169-SAEJD,5718,5718,5718,69,56.55,3952.65,57.28478260869565,No,0
5719,9840-DVNDC,5719,5719,5719,6,80.5,463.05,77.175,Yes,1
5720,1089-XZWHH,5720,5720,5720,24,19.7,494.05,20.585416666666667,No,0
5721,2325-WINES,5721,5721,5721,32,104.05,3416.85,106.7765625,No,0
5722,6064-ZATLR,5722,5722,5722,27,52.85,1498.65,55.50555555555556,No,0
5723,3096-JRDSO,5723,5723,5723,27,104.3,2867.75,106.21296296296296,Yes,1
5724,7824-PANSQ,5724,5724,5724,58,80.65,4807.35,82.88534482758621,No,0
5725,8042-JVNFH,5725,5725,5725,1,71.35,71.35,71.35,Yes,1
5726,9648-BCHKM,5726,5726,5726,18,24.65,471.35,26.186111111111114,No,0
5727,2888-ADFAO,5727,5727,5727,47,21.3,1041.8,22.16595744680851,No,0
5728,8707-HOEDG,5728,5728,5728,70,110.2,7689.8,109.85428571428572,No,0
5729,3374-LXDEV,5729,5729,5729,13,89.4,1132.35,87.10384615384615,Yes,1
5730,4072-IPYLT,5730,5730,5730,36,51.05,1815.0,50.416666666666664,No,0
5731,7167-PCEYD,5731,5731,5731,67,19.8,1311.3,19.571641791044776,No,0
5732,4936-YPJNK,5732,5732,5732,10,19.9,199.45,19.945,No,0
5733,1580-BMCMR,5733,5733,5733,19,87.3,1637.3,86.17368421052632,No,0
5734,4817-KEQSP,5734,5734,5734,71,19.85,1326.35,18.680985915492958,No,0
5735,6408-WHTEF,5735,5735,5735,72,89.4,6376.55,88.56319444444445,No,0
5736,9251-AWQGT,5736,5736,5736,48,20.0,935.9,19.497916666666665,No,0
5737,8749-CLJXC,5737,5737,5737,1,20.05,20.05,20.05,No,0
5738,7989-VCQOH,5738,5738,5738,18,83.25,1611.15,89.50833333333334,No,0
5739,5049-GLYVG,5739,5739,5739,1,20.6,20.6,20.6,Yes,1
5740,4199-QHJNM,5740,5740,5740,67,102.9,6989.7,104.32388059701492,No,0
5741,8882-TLVRW,5741,5741,5741,69,39.1,2779.5,40.28260869565217,No,0
5742,5883-GTGVD,5742,5742,5742,19,99.95,1931.75,101.67105263157895,Yes,1
5743,5135-GRQJV,5743,5743,5743,72,114.5,8331.95,115.7215277777778,No,0
5744,2384-OVPSA,5744,5744,5744,38,20.2,735.9,19.36578947368421,No,0
5745,1371-WEPDS,5745,5745,5745,40,55.8,2283.3,57.0825,No,0
5746,3580-GICBM,5746,5746,5746,61,24.2,1445.2,23.691803278688525,No,0
5747,4817-QRJSX,5747,5747,5747,10,81.0,818.05,81.80499999999999,Yes,1
5748,9730-DRTMJ,5748,5748,5748,32,72.8,2333.05,72.9078125,No,0
5749,4686-UXDML,5749,5749,5749,21,99.85,1992.55,94.88333333333333,No,0
5750,3349-ANQNH,5750,5750,5750,59,99.5,5890.0,99.83050847457628,No,0
5751,2398-YPMUR,5751,5751,5751,13,70.15,916.75,70.51923076923077,Yes,1
5752,0932-YIXYU,5752,5752,5752,47,20.25,1029.8,21.91063829787234,No,0
5753,7480-SPLEF,5753,5753,5753,69,26.0,1796.55,26.03695652173913,No,0
5754,7636-XUHWW,5754,5754,5754,2,19.9,33.7,16.85,No,0
5755,1431-CYWMH,5755,5755,5755,22,19.05,454.05,20.638636363636365,No,0
5756,5937-EORGB,5756,5756,5756,15,96.5,1392.25,92.81666666666666,No,0
5757,6349-JDHQP,5757,5757,5757,53,19.85,1049.6,19.80377358490566,No,0
5758,5539-HIVAK,5758,5758,5758,28,25.7,734.6,26.235714285714288,No,0
5759,5847-MXBEO,5759,5759,5759,22,20.3,475.1,21.595454545454547,No,0
5760,9985-MWVIX,5760,5760,5760,1,70.15,70.15,70.15,Yes,1
5761,4583-PARNH,5761,5761,5761,16,91.55,1540.05,96.253125,No,0
5762,1116-FRYVH,5762,5762,5762,48,39.4,1978.65,41.221875000000004,No,0
5763,1421-HCERK,5763,5763,5763,30,105.7,3181.8,106.06,No,0
5764,9633-XQABV,5764,5764,5764,3,70.25,229.7,76.56666666666666,No,0
5765,0716-BQNDX,5765,5765,5765,57,93.75,5625.55,98.69385964912281,No,0
5766,1265-XTECC,5766,5766,5766,68,96.55,6581.9,96.79264705882352,Yes,1
5767,1183-CANVH,5767,5767,5767,23,60.0,1347.15,58.571739130434786,No,0
5768,1972-XMUWV,5768,5768,5768,65,59.8,3808.2,58.58769230769231,No,0
5769,8679-LZBMD,5769,5769,5769,44,90.65,3974.15,90.32159090909092,No,0
5770,3407-JMJQQ,5770,5770,5770,71,109.0,7661.8,107.91267605633803,No,0
5771,6252-DFGTK,5771,5771,5771,37,68.1,2479.25,67.00675675675676,No,0
5772,1539-LNKHM,5772,5772,5772,12,20.4,266.6,22.21666666666667,No,0
5773,8645-KOMJQ,5773,5773,5773,69,81.95,5601.4,81.17971014492753,No,0
5774,0289-IVARM,5774,5774,5774,35,60.55,1982.6,56.645714285714284,No,0
5775,9761-XUJWD,5775,5775,5775,5,65.6,339.9,67.97999999999999,No,0
5776,4057-FKCZK,5776,5776,5776,58,82.5,4828.05,83.24224137931034,No,0
5777,4291-TPNFG,5777,5777,5777,72,82.3,5980.55,83.06319444444445,No,0
5778,6087-YPWHO,5778,5778,5778,72,68.15,4808.7,66.7875,No,0
5779,3090-QFUVD,5779,5779,5779,1,20.3,20.3,20.3,No,0
5780,2237-ZFSMY,5780,5780,5780,39,95.55,3692.85,94.68846153846154,Yes,1
5781,1722-LDZJS,5781,5781,5781,53,20.2,1068.15,20.15377358490566,No,0
5782,1818-ESQMW,5782,5782,5782,27,89.2,2383.6,88.28148148148148,No,0
5783,4871-JTKJF,5783,5783,5783,1,69.65,69.65,69.65,Yes,1
5784,1415-YFWLT,5784,5784,5784,1,89.3,89.3,89.3,Yes,1
5785,7401-RUBNK,5785,5785,5785,18,74.8,1438.05,79.89166666666667,No,0
5786,0506-YLVKJ,5786,5786,5786,46,20.2,917.45,19.944565217391304,No,0
5787,8661-BOYNW,5787,5787,5787,72,84.4,6096.45,84.67291666666667,No,0
5788,6711-VTNRE,5788,5788,5788,36,87.55,3078.1,85.50277777777778,Yes,1
5789,4815-GBTCD,5789,5789,5789,4,25.15,99.95,24.9875,No,0
5790,2805-AUFQN,5790,5790,5790,25,19.8,475.2,19.008,No,0
5791,0980-PVMRC,5791,5791,5791,40,50.85,2036.55,50.91375,No,0
5792,7233-DRTRF,5792,5792,5792,63,102.4,6444.05,102.28650793650795,No,0
5793,3500-RMZLT,5793,5793,5793,15,96.3,1426.75,95.11666666666666,Yes,1
5794,3873-NFTGI,5794,5794,5794,14,55.5,767.55,54.824999999999996,No,0
5795,1162-ECVII,5795,5795,5795,72,109.75,7932.5,110.17361111111111,No,0
5796,7048-GXDAY,5796,5796,5796,39,106.4,4040.65,103.60641025641026,No,0
5797,8571-ZCMCX,5797,5797,5797,47,60.0,2768.65,58.90744680851064,No,0
5798,1169-WCVAK,5798,5798,5798,19,88.8,1672.35,88.01842105263158,No,0
5799,4548-SDBKE,5799,5799,5799,5,85.2,474.8,94.96000000000001,Yes,1
5800,8066-POXGX,5800,5800,5800,13,35.1,446.1,34.315384615384616,Yes,1
5801,7129-CAKJW,5801,5801,5801,17,80.05,1345.65,79.15588235294118,No,0
5802,8695-ARGXZ,5802,5802,5802,34,75.55,2425.4,71.33529411764707,No,0
5803,3570-YUEKJ,5803,5803,5803,42,49.55,2077.95,49.474999999999994,No,0
5804,4143-OOBWZ,5804,5804,5804,5,81.3,416.3,83.26,Yes,1
5805,1555-HAPSU,5805,5805,5805,71,23.9,1663.5,23.429577464788732,No,0
5806,1697-NVVGY,5806,5806,5806,19,66.4,1286.05,67.68684210526315,No,0
5807,7854-EKTJL,5807,5807,5807,2,19.6,35.85,17.925,Yes,1
5808,8464-EETCQ,5808,5808,5808,57,18.8,1094.35,19.19912280701754,No,0
5809,2419-FSORS,5809,5809,5809,72,108.4,7719.5,107.21527777777777,No,0
5810,8132-YPVBX,5810,5810,5810,6,85.95,514.6,85.76666666666667,No,0
5811,9102-IAYHT,5811,5811,5811,17,85.45,1451.6,85.38823529411764,Yes,1
5812,6754-LZUKA,5812,5812,5812,61,80.9,4932.5,80.86065573770492,No,0
5813,3422-LYEPQ,5813,5813,5813,1,71.0,71.0,71.0,Yes,1
5814,8099-MZPUJ,5814,5814,5814,48,111.8,5443.65,113.409375,No,0
5815,0787-LHDYT,5815,5815,5815,16,20.6,330.25,20.640625,No,0
5816,2642-DTVCO,5816,5816,5816,9,85.05,746.5,82.94444444444444,Yes,1
5817,0374-IOEGQ,5817,5817,5817,3,44.6,122.7,40.9,No,0
5818,4361-JEIVL,5818,5818,5818,1,44.4,44.4,44.4,Yes,1
5819,3197-NNYNB,5819,5819,5819,65,105.1,6631.85,102.02846153846154,No,0
5820,3396-DKDEL,5820,5820,5820,70,115.15,8250.0,117.85714285714286,No,0
5821,1752-OZXFY,5821,5821,5821,60,59.8,3561.15,59.3525,No,0
5822,9066-QRSDU,5822,5822,5822,69,26.3,1763.55,25.558695652173913,No,0
5823,9112-WSNPU,5823,5823,5823,35,70.55,2419.0,69.11428571428571,No,0
5824,9867-NNXLC,5824,5824,5824,22,20.05,470.2,21.37272727272727,No,0
5825,5321-NTRKC,5825,5825,5825,66,79.85,5234.95,79.31742424242424,No,0
5826,1363-TXLSL,5826,5826,5826,1,70.3,70.3,70.3,Yes,1
5827,9507-EXLTT,5827,5827,5827,1,79.35,79.35,79.35,Yes,1
5828,3161-GETRM,5828,5828,5828,34,90.05,3097.0,91.08823529411765,No,0
5829,0402-OAMEN,5829,5829,5829,72,24.45,1709.1,23.737499999999997,No,0
5830,6933-VLYFX,5830,5830,5830,31,59.95,1848.8,59.63870967741936,No,0
5831,6754-WKSHP,5831,5831,5831,30,25.35,723.3,24.11,No,0
5832,9846-GKXAS,5832,5832,5832,9,90.8,809.75,89.97222222222223,Yes,1
5833,6017-PPLPX,5833,5833,5833,20,70.45,1470.95,73.5475,Yes,1
5834,4976-LNFVV,5834,5834,5834,19,34.3,577.15,30.376315789473683,No,0
5835,5055-MGMGF,5835,5835,5835,65,105.05,6914.95,106.38384615384615,No,0
5836,4641-FROLU,5836,5836,5836,30,19.3,602.9,20.096666666666668,No,0
5837,2862-JVEOY,5837,5837,5837,6,19.15,124.4,20.733333333333334,No,0
5838,2969-QWUBZ,5838,5838,5838,2,51.4,96.8,48.4,No,0
5839,9822-BIIGN,5839,5839,5839,53,71.85,3827.9,72.22452830188679,No,0
5840,2077-MPJQO,5840,5840,5840,7,75.4,533.05,76.14999999999999,No,0
5841,1534-OULXE,5841,5841,5841,61,49.7,2961.4,48.54754098360656,No,0
5842,7136-RVDTZ,5842,5842,5842,70,45.25,3264.45,46.635,Yes,1
5843,2971-SGAFL,5843,5843,5843,13,78.75,995.35,76.56538461538462,No,0
5844,1480-IVEVR,5844,5844,5844,35,81.6,2815.25,80.43571428571428,No,0
5845,2905-KFQUV,5845,5845,5845,2,70.4,154.8,77.4,No,0
5846,4581-SSPWD,5846,5846,5846,3,75.8,246.3,82.10000000000001,Yes,1
5847,3370-HXOPH,5847,5847,5847,3,76.1,257.6,85.86666666666667,No,0
5848,9391-YZEJW,5848,5848,5848,62,94.0,5757.2,92.85806451612903,No,0
5849,9958-MEKUC,5849,5849,5849,72,103.95,7517.7,104.4125,No,0
5850,0281-CNTZX,5850,5850,5850,63,19.95,1234.8,19.599999999999998,No,0
5851,6927-WTFIV,5851,5851,5851,20,71.3,1389.2,69.46000000000001,Yes,1
5852,4118-CEVPF,5852,5852,5852,35,110.8,3836.3,109.60857142857144,No,0
5853,3398-ZOUAA,5853,5853,5853,21,69.1,1474.75,70.22619047619048,Yes,1
5854,9114-VEPUF,5854,5854,5854,62,96.1,6001.45,96.79758064516129,No,0
5855,7876-BEUTG,5855,5855,5855,15,48.8,720.1,48.00666666666667,No,0
5856,2338-BQEZT,5856,5856,5856,55,50.55,2832.75,51.50454545454546,No,0
5857,9873-MNDKV,5857,5857,5857,11,44.65,472.25,42.93181818181818,No,0
5858,0378-NHQXU,5858,5858,5858,17,88.25,1460.65,85.92058823529412,Yes,1
5859,8241-JUIQO,5859,5859,5859,61,19.45,1336.35,21.907377049180326,No,0
5860,2194-IIQOF,5860,5860,5860,71,89.3,6388.65,89.98098591549295,No,0
5861,4512-ZUIYL,5861,5861,5861,2,70.0,153.05,76.525,Yes,1
5862,9631-RXVJM,5862,5862,5862,35,19.25,677.9,19.36857142857143,No,0
5863,9584-EXCDZ,5863,5863,5863,17,70.5,1165.6,68.56470588235294,No,0
5864,7969-AULMZ,5864,5864,5864,21,97.35,2119.5,100.92857142857143,Yes,1
5865,5093-FEGLU,5865,5865,5865,47,19.65,921.55,19.607446808510637,No,0
5866,2621-UDNLU,5866,5866,5866,3,20.85,72.0,24.0,No,0
5867,7526-IVLYU,5867,5867,5867,3,19.65,68.35,22.78333333333333,No,0
5868,2428-HYUNX,5868,5868,5868,44,19.35,847.25,19.255681818181817,No,0
5869,9214-EKVXR,5869,5869,5869,1,44.0,44.0,44.0,No,0
5870,3410-MHHUM,5870,5870,5870,44,94.4,4295.35,97.62159090909091,No,0
5871,0568-ONFPC,5871,5871,5871,5,25.9,135.0,27.0,Yes,1
5872,0733-VUNUW,5872,5872,5872,24,55.65,1400.55,58.356249999999996,Yes,1
5873,4550-EVXNY,5873,5873,5873,1,69.65,69.65,69.65,Yes,1
5874,2122-YWVYA,5874,5874,5874,18,75.4,1380.4,76.6888888888889,No,0
5875,2968-SSGAA,5875,5875,5875,10,100.6,1060.2,106.02000000000001,Yes,1
5876,2296-DKZFP,5876,5876,5876,65,71.0,4386.2,67.48,No,0
5877,4844-JJWUY,5877,5877,5877,1,86.0,86.0,86.0,Yes,1
5878,6777-TGHTM,5878,5878,5878,53,106.95,5785.5,109.16037735849056,Yes,1
5879,8909-BOLNL,5879,5879,5879,3,21.2,52.05,17.349999999999998,No,0
5880,6603-YRDCJ,5880,5880,5880,33,61.05,2018.4,61.163636363636364,No,0
5881,3538-WZPHD,5881,5881,5881,3,29.6,79.45,26.483333333333334,Yes,1
5882,3229-USWAR,5882,5882,5882,34,79.95,2727.3,80.21470588235294,No,0
5883,2138-VFAPZ,5883,5883,5883,14,19.7,263.65,18.832142857142856,No,0
5884,6131-JLWZM,5884,5884,5884,13,20.3,275.4,21.184615384615384,No,0
5885,4785-QRJHC,5885,5885,5885,46,59.9,2816.65,61.231521739130436,Yes,1
5886,0269-XFESX,5886,5886,5886,23,24.35,538.5,23.41304347826087,No,0
5887,1709-EJDOX,5887,5887,5887,47,19.75,948.9,20.18936170212766,No,0
5888,4316-XCSLJ,5888,5888,5888,17,50.3,846.8,49.811764705882354,No,0
5889,8610-WFCJF,5889,5889,5889,49,95.6,4783.5,97.62244897959184,Yes,1
5890,9693-XMUOB,5890,5890,5890,59,50.25,2997.45,50.80423728813559,No,0
5891,0383-CLDDA,5891,5891,5891,69,85.35,5897.4,85.4695652173913,No,0
5892,4905-JEFDW,5892,5892,5892,11,41.6,470.6,42.78181818181818,Yes,1
5893,2709-UQGNP,5893,5893,5893,10,51.65,524.5,52.45,No,0
5894,3549-ZTMNH,5894,5894,5894,12,24.0,269.65,22.47083333333333,No,0
5895,7881-INRLC,5895,5895,5895,45,100.85,4740.0,105.33333333333333,Yes,1
5896,8033-ATFAS,5896,5896,5896,39,59.85,2341.5,60.03846153846154,No,0
5897,1635-NZATJ,5897,5897,5897,71,25.45,1789.65,25.206338028169014,No,0
5898,0562-HKHML,5898,5898,5898,71,23.9,1626.4,22.907042253521126,No,0
5899,8277-RVRSV,5899,5899,5899,33,24.15,800.3,24.25151515151515,No,0
5900,9943-VSZUV,5900,5900,5900,67,75.7,5060.85,75.53507462686568,No,0
5901,0117-LFRMW,5901,5901,5901,37,40.2,1448.8,39.15675675675676,Yes,1
5902,6172-FECYY,5902,5902,5902,49,84.5,4254.85,86.83367346938776,Yes,1
5903,7054-ENNGU,5903,5903,5903,9,50.85,466.6,51.84444444444445,No,0
5904,1455-HFBXA,5904,5904,5904,52,91.6,4627.8,88.99615384615385,No,0
5905,9402-CXWPL,5905,5905,5905,70,98.9,6838.6,97.69428571428573,No,0
5906,1628-BIZYP,5906,5906,5906,1,85.0,85.0,85.0,No,0
5907,1965-AKTSX,5907,5907,5907,14,78.95,1101.85,78.70357142857142,Yes,1
5908,0082-LDZUE,5908,5908,5908,1,44.3,44.3,44.3,No,0
5909,4786-UKSNZ,5909,5909,5909,1,20.2,20.2,20.2,Yes,1
5910,5343-SGUBI,5910,5910,5910,52,80.2,4297.6,82.64615384615385,No,0
5911,0856-NAOES,5911,5911,5911,6,60.9,414.1,69.01666666666667,No,0
5912,1976-AZZPJ,5912,5912,5912,7,34.2,256.6,36.65714285714286,No,0
5913,7248-VZQLC,5913,5913,5913,47,85.2,3969.35,84.45425531914893,Yes,1
5914,6156-UZDLF,5914,5914,5914,26,87.15,2274.1,87.46538461538461,No,0
5915,3099-OONVS,5915,5915,5915,25,54.3,1296.8,51.872,No,0
5916,9500-WBGRP,5916,5916,5916,69,19.1,1268.85,18.389130434782608,No,0
5917,5183-KLYEM,5917,5917,5917,72,112.75,8192.6,113.78611111111111,No,0
5918,5144-PQCDZ,5918,5918,5918,4,19.95,59.25,14.8125,No,0
5919,8514-VZHEB,5919,5919,5919,59,19.5,1147.85,19.45508474576271,No,0
5920,6625-IUTTT,5920,5920,5920,67,65.55,4361.55,65.09776119402986,No,0
5921,9355-NPPFS,5921,5921,5921,26,78.8,2006.1,77.1576923076923,No,0
5922,0068-FIGTF,5922,5922,5922,27,78.2,2078.95,76.99814814814815,No,0
5923,5965-GGPRW,5923,5923,5923,72,105.25,7609.75,105.69097222222223,No,0
5924,8035-PWSEV,5924,5924,5924,6,89.25,487.05,81.175,No,0
5925,2236-HILPA,5925,5925,5925,62,20.65,1218.45,19.65241935483871,No,0
5926,1840-BIUOG,5926,5926,5926,20,68.7,1416.2,70.81,No,0
5927,1356-MKYSK,5927,5927,5927,6,78.65,483.3,80.55,No,0
5928,6080-LNESI,5928,5928,5928,51,24.75,1234.6,24.2078431372549,No,0
5929,1830-IPXVJ,5929,5929,5929,61,19.75,1311.6,21.501639344262294,No,0
5930,5828-DWPIL,5930,5930,5930,62,89.1,5618.3,90.61774193548388,No,0
5931,8398-TBIYD,5931,5931,5931,72,84.7,6185.15,85.9048611111111,No,0
5932,0011-IGKFF,5932,5932,5932,13,98.0,1237.85,95.21923076923076,Yes,1
5933,4192-GORJT,5933,5933,5933,5,94.45,498.1,99.62,Yes,1
5934,6496-SLWHQ,5934,5934,5934,3,105.0,294.45,98.14999999999999,Yes,1
5935,9912-GVSEQ,5935,5935,5935,26,93.85,2381.55,91.59807692307693,Yes,1
5936,2931-FSOHN,5936,5936,5936,13,59.9,788.35,60.642307692307696,No,0
5937,9418-RUKPH,5937,5937,5937,38,19.95,756.4,19.905263157894737,No,0
5938,5383-MMTWC,5938,5938,5938,8,84.0,613.4,76.675,Yes,1
5939,9971-ZWPBF,5939,5939,5939,34,108.9,3625.2,106.62352941176471,No,0
5940,4712-AUQZO,5940,5940,5940,18,33.6,550.35,30.575000000000003,No,0
5941,9711-FJTBX,5941,5941,5941,56,85.85,4793.8,85.60357142857143,No,0
5942,2908-ZTPNF,5942,5942,5942,36,34.85,1267.2,35.2,No,0
5943,7240-ETPTR,5943,5943,5943,9,48.75,442.2,49.13333333333333,Yes,1
5944,2202-CUYXZ,5944,5944,5944,1,84.85,84.85,84.85,Yes,1
5945,5995-OIGLP,5945,5945,5945,12,56.65,654.85,54.57083333333333,Yes,1
5946,8421-WZOOW,5946,5946,5946,57,95.3,5567.45,97.67456140350878,No,0
5947,6261-RCVNS,5947,5947,5947,42,73.9,3160.55,75.25119047619049,Yes,1
5948,7951-QKZPL,5948,5948,5948,33,24.5,740.3,22.433333333333334,Yes,1
5949,1414-YADCW,5949,5949,5949,70,84.6,5706.2,81.51714285714286,No,0
5950,8756-RDDLT,5950,5950,5950,68,44.95,3085.35,45.37279411764706,No,0
5951,2862-PFNIK,5951,5951,5951,1,24.7,24.7,24.7,No,0
5952,5816-QVHRX,5952,5952,5952,37,100.3,3541.4,95.71351351351352,No,0
5953,4430-YHXGG,5953,5953,5953,4,25.45,84.2,21.05,No,0
5954,6888-SBYAI,5954,5954,5954,1,50.7,50.7,50.7,No,0
5955,7395-XWZOY,5955,5955,5955,20,55.0,1165.55,58.277499999999996,No,0
5956,7169-YWAMK,5956,5956,5956,72,68.4,4855.35,67.43541666666667,No,0
5957,3640-PHQXK,5957,5957,5957,31,89.9,2806.9,90.54516129032258,Yes,1
5958,6877-LGWXO,5958,5958,5958,18,78.55,1422.65,79.03611111111111,Yes,1
5959,6859-RKMZJ,5959,5959,5959,11,55.05,608.15,55.28636363636363,No,0
5960,2729-VNVAP,5960,5960,5960,33,19.8,641.35,19.434848484848487,No,0
5961,2957-JIRMN,5961,5961,5961,62,84.45,4959.15,79.98629032258064,No,0
5962,2049-BAFNW,5962,5962,5962,1,35.9,35.9,35.9,No,0
5963,3842-QTGDL,5963,5963,5963,16,80.75,1321.3,82.58125,No,0
5964,7163-OCEQI,5964,5964,5964,22,78.65,1663.75,75.625,No,0
5965,9782-LGXMC,5965,5965,5965,49,61.75,3024.15,61.71734693877551,No,0
5966,5975-BAICR,5966,5966,5966,36,63.7,2188.5,60.791666666666664,No,0
5967,8019-ENHXU,5967,5967,5967,42,99.45,4138.05,98.525,Yes,1
5968,5167-GBFRE,5968,5968,5968,4,25.2,102.5,25.625,Yes,1
5969,9033-EOXWV,5969,5969,5969,12,74.05,872.65,72.72083333333333,Yes,1
5970,4673-KKSLS,5970,5970,5970,31,87.6,2724.25,87.87903225806451,No,0
5971,4853-OITSN,5971,5971,5971,5,89.15,413.25,82.65,No,0
5972,9800-OUIGR,5972,5972,5972,66,20.0,1374.2,20.82121212121212,No,0
5973,1324-NLTJE,5973,5973,5973,15,55.0,757.1,50.473333333333336,Yes,1
5974,2324-EFHVG,5974,5974,5974,64,104.4,6692.65,104.57265625,No,0
5975,7094-MSZAO,5975,5975,5975,10,20.05,218.5,21.85,No,0
5976,1522-VVDMG,5976,5976,5976,7,89.75,608.8,86.97142857142856,Yes,1
5977,6907-CQGPN,5977,5977,5977,29,34.3,1004.75,34.64655172413793,No,0
5978,0780-XNZFN,5978,5978,5978,57,20.65,1125.6,19.74736842105263,No,0
5979,0239-OXEXL,5979,5979,5979,46,84.25,3847.6,83.64347826086956,No,0
5980,2675-IJRGJ,5980,5980,5980,53,19.65,978.0,18.452830188679247,No,0
5981,7049-GKVZY,5981,5981,5981,17,79.85,1387.35,81.60882352941177,No,0
5982,8577-QSOCG,5982,5982,5982,38,20.2,746.05,19.632894736842104,No,0
5983,3721-CNZHX,5983,5983,5983,15,19.8,304.6,20.30666666666667,No,0
5984,0212-ISBBF,5984,5984,5984,22,50.35,1098.85,49.94772727272727,No,0
5985,9185-TQCVP,5985,5985,5985,14,85.15,1139.2,81.37142857142858,Yes,1
5986,3585-YNADK,5986,5986,5986,57,74.6,4368.95,76.64824561403509,No,0
5987,5271-DBYSJ,5987,5987,5987,11,79.15,827.7,75.24545454545455,No,0
5988,1099-GODLO,5988,5988,5988,1,20.35,20.35,20.35,No,0
5989,6828-HMKWP,5989,5989,5989,12,21.05,262.05,21.837500000000002,No,0
5990,5567-WSELE,5990,5990,5990,3,94.6,279.55,93.18333333333334,Yes,1
5991,1472-TNCWL,5991,5991,5991,36,94.7,3512.5,97.56944444444444,No,0
5992,8063-RJYNF,5992,5992,5992,16,94.25,1483.25,92.703125,Yes,1
5993,0687-ZVTHB,5993,5993,5993,65,72.45,4653.85,71.59769230769231,Yes,1
5994,2080-GKCWQ,5994,5994,5994,2,74.95,151.75,75.875,No,0
5995,9661-ACXBS,5995,5995,5995,42,105.2,4400.75,104.7797619047619,Yes,1
5996,2193-SFWQW,5996,5996,5996,72,111.95,8033.1,111.57083333333334,No,0
5997,5656-JAMLX,5997,5997,5997,62,19.85,1253.65,20.220161290322583,No,0
5998,3462-BJQQA,5998,5998,5998,6,89.75,552.65,92.10833333333333,No,0
5999,0442-TDYUO,5999,5999,5999,48,20.05,1036.0,21.583333333333332,No,0
6000,6733-LRIZX,6000,6000,6000,35,108.95,4025.5,115.01428571428572,No,0
