gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Group,TotalCharges_Group,MonthlyCharges_Group,Avg_Monthly_Spend,Customer_Lifetime_Value,Has_Internet,Has_Security,Streaming_User,Support_User,Service_Count
0,0,0,0,0.5416666666666666,1,0,1,2,0,2,2,2,0,1,1,2,0.7691542288557214,0.4239614585737364,1,25-48,Medium,High,0.7572688280494525,0.43584210526315786,1,1,1,1,0.5714285714285714
1,0,1,1,0.736111111111111,1,0,2,1,1,1,1,1,1,1,0,1,0.019402985074626844,0.12108816062774061,0,49-72,Low,Low,0.09652570541281515,0.12521637426900584,1,1,1,1,0.4285714285714286
0,0,0,0,0.375,1,0,1,0,0,2,2,0,2,0,1,2,0.7059701492537314,0.2728825294253404,0,25-48,Low,High,0.6917536998058558,0.2816842105263158,1,0,1,1,0.4285714285714286
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5114427860696518,0.005867759058389107,1,0-12,Low,Medium,0.23355931498445515,0.008146198830409358,1,0,0,0,0.0
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,2,2,0,1,2,0.7069651741293532,0.008135241172397875,1,0-12,Low,High,0.3230511682072932,0.010444444444444444,1,0,1,0,0.2857142857142857
0,0,1,0,0.25,1,0,1,2,0,0,0,0,0,0,0,2,0.5626865671641791,0.16377221324717287,0,13-24,Low,Medium,0.6057529003380422,0.1574736842105263,1,1,0,0,0.14285714285714285
1,0,1,1,0.6388888888888888,1,0,2,1,1,1,1,1,1,2,1,3,0.019402985074626844,0.10369836141241635,0,25-48,Low,Low,0.09415435083629216,0.10867836257309942,1,1,1,1,0.4285714285714286
0,0,1,0,1.0,1,2,0,2,0,2,2,2,2,2,1,1,0.6582089552238807,0.7013212554811908,0,49-72,High,Medium,0.6770382539798072,0.7107368421052632,0,1,1,1,0.8571428571428571
0,0,0,0,0.5,1,0,1,0,0,2,2,0,2,0,1,2,0.68955223880597,0.353023309485345,1,25-48,Medium,High,0.6741132885248178,0.3686315789473684,1,0,1,1,0.4285714285714286
0,0,1,0,0.05555555555555555,0,1,0,0,0,0,0,0,0,0,1,2,0.06865671641791044,0.009364181860143088,0,0-12,Low,Low,0.09843344805714706,0.011766081871345029,0,0,0,0,0.0
0,0,0,0,0.3472222222222222,1,0,2,1,1,1,1,1,1,2,0,1,0.015422885572139305,0.05266558966074314,0,25-48,Low,Low,0.08282974031572911,0.05789473684210526,1,1,1,1,0.4285714285714286
0,0,1,1,0.5555555555555556,0,1,0,0,2,0,0,2,2,0,1,2,0.32437810945273626,0.23283521809369953,0,25-48,Low,Low,0.368794040617353,0.23789473684210527,0,0,1,0,0.4285714285714286
1,0,1,0,0.875,1,2,1,0,2,2,0,2,2,0,1,2,0.8373134328358208,0.7414320332333256,0,49-72,High,High,0.8334806481548876,0.7545263157894738,1,0,1,1,0.7142857142857143
0,1,0,0,0.20833333333333331,1,0,1,2,0,2,2,0,2,0,1,3,0.7766169154228855,0.16246826678975307,1,13-24,Low,High,0.728582476370707,0.16894736842105265,1,1,1,1,0.5714285714285714
1,0,0,0,0.19444444444444442,1,2,0,0,2,0,0,0,0,0,1,1,0.37064676616915426,0.08640087699053774,0,13-24,Low,Medium,0.3824391461220925,0.09087719298245614,0,0,0,0,0.2857142857142857
1,1,1,0,1.0,1,2,1,0,2,2,2,2,2,2,1,0,0.9104477611940299,0.9131894761135472,0,49-72,High,High,0.9061316585736122,0.9242105263157895,1,0,1,1,0.8571428571428571
1,0,0,0,0.5416666666666666,1,2,1,2,2,0,0,2,2,0,1,2,0.8771144278606965,0.4640953150242326,0,25-48,Medium,High,0.8364679795784681,0.4853333333333334,1,1,1,0,0.7142857142857143
0,0,1,1,0.6527777777777778,0,1,0,2,2,2,0,2,2,2,1,1,0.41542288557213924,0.31731479344564967,0,25-48,Low,Medium,0.44173793580318804,0.3298245614035088,0,1,1,1,0.7142857142857143
1,0,1,0,0.2638888888888889,1,2,1,2,2,0,2,0,0,0,1,1,0.7019900497512437,0.1908089083775675,0,13-24,Low,High,0.6779899763967018,0.19733333333333336,1,1,0,1,0.5714285714285714
0,0,0,0,0.06944444444444445,1,2,1,0,0,0,0,2,0,0,1,2,0.6661691542288557,0.05261943226402031,1,0-12,Low,Medium,0.6371455606043277,0.04982456140350877,1,0,1,0,0.2857142857142857
0,0,0,0,0.18055555555555555,0,1,0,0,0,0,0,0,2,0,1,2,0.16766169154228855,0.04930763904915764,1,13-24,Low,Low,0.206591395565432,0.053368421052631586,0,0,1,0,0.14285714285714285
0,0,0,0,0.2361111111111111,1,2,1,0,0,2,0,0,0,0,0,0,0.6149253731343283,0.15310985460420035,0,13-24,Low,Medium,0.5972954987366518,0.15916374269005848,1,0,0,1,0.2857142857142857
1,1,1,0,0.4722222222222222,1,2,1,0,0,0,0,0,0,0,1,2,0.5701492537313433,0.2777059773828756,0,25-48,Low,Medium,0.5475517779715424,0.30043274853801166,1,0,0,0,0.14285714285714285
0,0,0,0,0.5833333333333333,1,0,0,0,2,0,0,0,0,0,1,2,0.3114427860696517,0.2376125086545119,0,25-48,Low,Low,0.3565199244868562,0.24340350877192982,0,0,0,0,0.14285714285714285
1,0,1,0,0.06944444444444445,1,2,1,0,2,0,0,0,0,0,1,2,0.6273631840796019,0.045868912993307184,1,0-12,Low,Medium,0.5483368512992213,0.04754385964912281,1,0,0,0,0.2857142857142857
0,0,1,1,0.986111111111111,1,2,2,1,1,1,1,1,1,2,0,1,0.056218905472636804,0.189787675975075,0,49-72,Low,Low,0.12679910161895752,0.19846783625730993,1,1,1,1,0.5714285714285714
1,1,1,0,0.2638888888888889,1,0,0,2,0,2,0,2,0,0,0,0,0.4791044776119403,0.1462324024924994,0,13-24,Low,Medium,0.5020576461168935,0.14755555555555558,0,1,1,1,0.4285714285714286
0,0,0,1,0.027777777777777776,1,0,2,1,1,1,1,1,1,0,1,2,0.013432835820895522,0.0019674590353104086,1,0-12,Low,Low,0.025200420076320812,0.004584795321637428,1,1,1,1,0.4285714285714286
1,0,0,0,0.7916666666666666,1,0,2,1,1,1,1,1,1,2,0,1,0.00547263681592039,0.12411147011308563,0,49-72,Low,Low,0.0882145573153552,0.12533333333333335,1,1,1,1,0.4285714285714286
1,0,1,0,1.0,1,2,1,0,2,2,2,2,2,2,1,2,0.8970149253731344,0.8886106623586429,0,49-72,High,High,0.8795545527330956,0.9128421052631579,1,0,1,1,0.8571428571428571
0,0,0,0,0.08333333333333333,1,0,1,0,2,0,0,0,2,0,1,3,0.6736318407960199,0.05721209323794139,0,0-12,Low,High,0.5859639845457072,0.06031578947368422,1,0,1,0,0.2857142857142857
0,0,1,1,0.2361111111111111,1,2,1,0,0,0,0,0,2,0,1,2,0.6686567164179105,0.16533579506115856,1,13-24,Low,High,0.6509096454652901,0.16990058479532166,1,0,1,0,0.2857142857142857
1,0,1,0,0.8472222222222222,1,2,0,0,2,2,0,2,2,2,0,0,0.6233830845771144,0.5670090006923609,0,49-72,Medium,Medium,0.6409995696599174,0.5771812865497077,0,0,1,1,0.7142857142857143
1,0,1,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5248756218905473,0.0060235402723286405,1,0-12,Low,Medium,0.23970761024403942,0.008304093567251463,1,0,0,0,0.0
1,0,1,1,0.6666666666666666,1,2,1,2,2,2,2,2,2,2,0,1,0.9308457711442785,0.6259923840295407,0,25-48,Medium,High,0.928270206942124,0.6276491228070176,1,1,1,1,1.0
1,0,0,0,0.2222222222222222,1,0,2,1,1,1,1,1,1,0,1,1,0.023383084577114438,0.03593930302330949,0,13-24,Low,Low,0.09330049218901477,0.03854970760233919,1,1,1,1,0.4285714285714286
1,1,0,0,0.125,1,2,1,0,0,0,0,0,2,0,1,2,0.6646766169154228,0.08397184398799909,1,0-12,Low,Medium,0.5963087352999283,0.08952631578947368,1,0,1,0,0.2857142857142857
0,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,0,2,0.26218905472636816,0.01198938379875375,0,0-12,Low,Low,0.19575868486997394,0.015649122807017544,0,0,0,0,0.0
1,0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.2601990049751243,0.0029540733902607887,1,0-12,Low,Low,0.11856342216630449,0.005192982456140351,0,0,0,0,0.0
1,0,0,0,0.9027777777777777,1,2,1,0,2,2,0,2,2,2,0,1,0.8641791044776118,0.763102930994692,0,49-72,High,High,0.831606962074973,0.7990058479532164,1,0,1,1,0.7142857142857143
0,0,1,1,0.9722222222222222,1,2,1,2,2,2,2,2,2,2,1,1,0.9641791044776119,0.9498269097622895,0,49-72,High,High,0.9747448077357077,0.9427485380116959,1,1,1,1,1.0
1,0,1,0,0.8333333333333333,1,0,0,2,0,0,0,2,0,1,1,3,0.4134328358208955,0.4087641357027464,0,49-72,Medium,Medium,0.44810756844777516,0.41964912280701755,0,1,1,0,0.2857142857142857
0,0,1,0,0.9583333333333333,1,2,2,1,1,1,1,1,1,1,1,2,0.0800995024875622,0.2013327948303716,0,49-72,Low,Low,0.14583062368261956,0.21224561403508774,1,1,1,1,0.5714285714285714
0,1,0,0,0.4861111111111111,1,0,1,0,0,0,0,0,0,0,0,2,0.5203980099502488,0.2769674590353104,0,25-48,Low,Medium,0.5283991695520919,0.2888011695906433,1,0,0,0,0.0
0,0,0,0,0.3055555555555555,1,0,2,1,1,1,1,1,1,0,1,3,0.01791044776119402,0.052088622201707825,0,13-24,Low,Low,0.10256399360030093,0.051590643274853805,1,1,1,1,0.4285714285714286
1,0,1,1,0.9166666666666666,1,2,0,0,2,2,0,2,2,2,0,0,0.6129353233830845,0.6019097622894068,0,49-72,Medium,Medium,0.628039240851879,0.6163859649122807,0,0,1,1,0.7142857142857143
1,1,1,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.517910447761194,0.005942764828063696,1,0-12,Low,Medium,0.23651960529462535,0.008222222222222223,1,0,0,0,0.0
0,0,1,0,0.013888888888888888,1,0,1,0,0,0,0,2,0,0,1,0,0.607960199004975,0.006987075928917609,1,0-12,Low,Medium,0.2777359549977645,0.009280701754385964,1,0,1,0,0.14285714285714285
1,0,1,1,0.4722222222222222,1,2,1,0,0,2,0,0,2,0,1,1,0.7144278606965173,0.3552042464804985,0,25-48,Medium,High,0.7223325227900317,0.35809356725146196,1,0,1,1,0.4285714285714286
0,0,1,1,1.0,1,2,2,1,1,1,1,1,1,2,0,0,0.061691542288557194,0.19504961920147704,0,49-72,Low,Low,0.12960602248032194,0.20589473684210527,1,1,1,1,0.5714285714285714
1,0,1,1,0.4305555555555555,0,1,0,2,0,2,2,2,2,1,0,2,0.4149253731343284,0.2111700900069236,0,25-48,Low,Medium,0.442601353810321,0.21736257309941523,0,1,1,1,0.7142857142857143
1,0,0,1,0.41666666666666663,1,2,2,1,1,1,1,1,1,1,0,0,0.07064676616915422,0.08129471497807524,0,25-48,Low,Low,0.1288766916339943,0.08894736842105264,1,1,1,1,0.5714285714285714
0,0,0,0,0.125,1,0,1,0,0,0,0,2,2,0,1,0,0.7218905472636815,0.09127048234479576,1,0-12,Low,High,0.6539205390286255,0.09557894736842105,1,0,1,0,0.2857142857142857
1,0,1,1,0.2777777777777778,1,0,1,0,0,0,0,0,0,0,1,2,0.5194029850746269,0.16756865912762522,1,13-24,Low,Medium,0.5543658674620587,0.1647953216374269,1,0,0,0,0.0
1,1,1,0,0.2638888888888889,0,1,0,0,2,2,0,0,0,0,1,1,0.15970149253731342,0.06442995615047312,0,13-24,Low,Low,0.1792038305969451,0.07622222222222222,0,0,0,1,0.2857142857142857
0,0,1,0,0.9027777777777777,1,2,1,2,0,2,0,2,2,0,1,2,0.863681592039801,0.7957708285252711,0,49-72,High,High,0.8706772738143289,0.7986257309941521,1,1,1,1,0.7142857142857143
0,0,1,1,0.41666666666666663,1,0,2,1,1,1,1,1,1,2,0,3,0.010447761194029848,0.06740133856450496,0,25-48,Low,Low,0.09350012058243161,0.06771929824561404,1,1,1,1,0.4285714285714286
1,0,0,0,0.08333333333333333,1,0,2,1,1,1,1,1,1,1,0,3,0.008955223880596996,0.012185552734825758,0,0-12,Low,Low,0.07822540035739169,0.01343859649122807,1,1,1,1,0.4285714285714286
0,0,0,0,0.027777777777777776,0,1,0,0,2,0,0,2,2,0,0,2,0.32985074626865674,0.009000692360950843,0,0-12,Low,Low,0.21025651690183317,0.012023391812865497,0,0,1,0,0.4285714285714286
1,0,1,1,0.736111111111111,1,2,0,2,0,0,2,0,2,0,0,2,0.5333333333333332,0.4395453496422802,0,49-72,Medium,Medium,0.5620334651559632,0.44538596491228066,0,1,1,1,0.5714285714285714
1,1,1,0,0.09722222222222221,1,2,1,0,0,0,0,0,0,0,1,2,0.5686567164179105,0.05934110316178168,0,0-12,Low,Medium,0.5232692647624593,0.061730994152046796,1,0,0,0,0.14285714285714285
0,0,1,1,0.8472222222222222,1,0,0,2,0,0,0,0,0,1,1,0,0.3129353233830846,0.33955688899146086,0,49-72,Medium,Low,0.35142000487696406,0.35458479532163745,0,1,0,0,0.14285714285714285
1,1,0,0,0.9722222222222222,0,1,0,0,0,0,0,2,2,1,1,2,0.26865671641791045,0.374526886683591,1,49-72,Medium,Low,0.33514890932317837,0.37046783625730995,0,0,1,0,0.2857142857142857
0,0,0,0,0.18055555555555555,1,2,0,2,0,2,0,2,2,0,1,2,0.6019900497512437,0.11268751442418648,0,13-24,Low,Medium,0.5639407258645507,0.11973684210526317,0,1,1,1,0.7142857142857143
1,1,1,0,0.4861111111111111,1,2,1,0,0,2,0,0,0,1,1,0,0.6303482587064676,0.3226921301638587,0,25-48,Low,Medium,0.6286568648858482,0.33403508771929824,1,0,0,1,0.2857142857142857
0,0,1,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,1,0.518905472636816,0.015693514885760443,0,0-12,Low,Medium,0.386355837917087,0.016467836257309944,1,0,0,0,0.0
0,0,0,0,0.041666666666666664,1,2,1,0,0,0,0,0,0,0,1,2,0.572636815920398,0.026252019386106624,1,0-12,Low,Medium,0.47721397897538825,0.026596491228070174,1,0,0,0,0.14285714285714285
0,0,0,0,0.041666666666666664,1,2,1,0,0,0,0,0,0,0,0,2,0.5756218905472636,0.027555965843526428,0,0-12,Low,Medium,0.5029457332099446,0.02670175438596491,1,0,0,0,0.14285714285714285
0,0,0,0,0.861111111111111,1,2,1,0,0,0,0,2,2,1,1,0,0.753731343283582,0.6621740133856451,0,49-72,Medium,High,0.7487329628699868,0.6816374269005848,1,0,1,0,0.4285714285714286
1,0,1,1,1.0,1,2,1,2,2,2,2,0,2,2,0,1,0.8527363184079603,0.8653242557119778,0,49-72,High,High,0.8543749285142401,0.8753684210526317,1,1,1,1,0.8571428571428571
1,0,1,0,0.875,1,0,2,1,1,1,1,1,1,2,1,0,0.01691542288557213,0.1403184860373875,0,49-72,Low,Low,0.09209159535420545,0.147,1,1,1,1,0.4285714285714286
1,1,0,0,0.2777777777777778,1,0,1,0,0,0,0,0,0,0,0,1,0.5278606965174129,0.15813524117239788,1,13-24,Low,Medium,0.5189074450655144,0.16678362573099417,1,0,0,0,0.0
0,1,0,0,0.4861111111111111,1,2,1,2,2,2,2,2,2,1,1,0,0.9208955223880596,0.4405146549734595,0,25-48,Medium,High,0.8869991231080104,0.45356725146198834,1,1,1,1,1.0
1,1,1,0,0.29166666666666663,1,0,1,0,0,0,0,0,0,0,1,2,0.5059701492537313,0.16800715439649205,1,13-24,Low,Medium,0.5269385756539116,0.16971929824561402,1,0,0,0,0.0
1,0,1,0,0.861111111111111,1,2,1,2,2,0,0,0,2,1,0,2,0.7746268656716417,0.69035887375952,0,49-72,High,High,0.7840468045432017,0.6968654970760234,1,1,1,0,0.5714285714285714
0,0,0,0,0.20833333333333331,1,2,0,0,0,0,0,0,0,0,1,3,0.3039800995024875,0.08092545580429264,0,13-24,Low,Low,0.32629610181651825,0.0856140350877193,0,0,0,0,0.14285714285714285
0,0,0,0,0.7638888888888888,1,0,0,2,0,0,0,0,0,0,1,1,0.32139303482587056,0.32471151627048234,0,49-72,Low,Low,0.3771089970306487,0.32517543859649123,0,1,0,0,0.14285714285714285
0,0,0,0,0.15277777777777776,1,0,0,0,0,0,0,0,0,0,1,3,0.2626865671641791,0.05232517885991231,0,0-12,Low,Low,0.27481361712746827,0.057444444444444444,0,0,0,0,0.0
0,0,1,1,0.2361111111111111,1,2,1,0,0,2,0,2,0,0,0,2,0.6965174129353233,0.1663801061620125,1,13-24,Low,High,0.65548923987675,0.17546783625730994,1,0,1,1,0.4285714285714286
0,0,0,0,0.8472222222222222,1,0,2,1,1,1,1,1,1,1,0,0,0.011940298507462671,0.15203669513039464,0,49-72,Low,Low,0.11267956971358402,0.13876608187134504,1,1,1,1,0.4285714285714286
0,0,1,0,0.986111111111111,1,2,0,2,2,2,2,2,2,2,0,1,0.7069651741293532,0.7350392337872144,0,49-72,High,High,0.7245690058540338,0.7415555555555556,0,1,1,1,1.0
0,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,0,0.5149253731343283,0.015491576275098087,1,0-12,Low,Medium,0.38104249633473025,0.016374269005847954,1,0,0,0,0.0
1,0,0,0,0.4861111111111111,1,0,2,1,1,1,1,1,1,2,0,3,0.009950248756218888,0.07605585045003461,0,25-48,Low,Low,0.08787254912154834,0.07880116959064327,1,1,1,1,0.4285714285714286
0,0,0,0,0.2361111111111111,1,0,1,0,0,0,0,0,0,0,0,0,0.5199004975124378,0.1323332564043388,0,13-24,Low,Medium,0.5061843414125239,0.14017543859649123,1,0,0,0,0.0
0,0,0,0,0.29166666666666663,1,2,1,0,0,0,0,2,2,0,1,2,0.7870646766169154,0.24240710823909534,1,13-24,Low,High,0.7938822368402397,0.23910526315789474,1,0,1,0,0.4285714285714286
0,0,1,0,0.6527777777777778,1,0,2,1,1,1,1,1,1,2,0,0,0.013930348258706454,0.10417147472882529,0,25-48,Low,Low,0.09122817734707249,0.10801754385964912,1,1,1,1,0.4285714285714286
0,0,1,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,0,0,3,0.025870646766169153,0.006138933764135703,0,0-12,Low,Low,0.08030736277333557,0.007315789473684211,1,1,1,1,0.4285714285714286
1,0,0,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,0,1,3,0.013930348258706454,0.005717747519039925,0,0-12,Low,Low,0.07199577844093456,0.0068947368421052625,1,1,1,1,0.4285714285714286
1,1,1,0,0.611111111111111,1,0,2,1,1,1,1,1,1,2,1,1,0.010945273631840807,0.09559773828756059,0,25-48,Low,Low,0.08784724749496568,0.09957894736842107,1,1,1,1,0.4285714285714286
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.2562189054726368,0.002907915993537964,0,0-12,Low,Low,0.11674170505235358,0.005146198830409357,0,0,0,0,0.0
0,0,1,1,0.611111111111111,1,2,1,0,2,2,0,0,2,1,0,2,0.7577114427860697,0.49348603738749136,0,25-48,Medium,High,0.7857875564520882,0.48580116959064334,1,0,1,1,0.5714285714285714
1,0,1,1,0.06944444444444445,1,2,2,1,1,1,1,1,1,0,1,0,0.07611940298507458,0.013408723747980616,1,0-12,Low,Low,0.12129599783723084,0.015146198830409357,1,1,1,1,0.5714285714285714
1,0,0,0,0.3333333333333333,1,2,0,2,0,0,0,0,0,0,1,0,0.37213930348258706,0.15944495730440802,1,13-24,Low,Medium,0.4266340033065414,0.15621052631578947,0,1,0,0,0.2857142857142857
0,0,0,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5114427860696518,0.005867759058389107,1,0-12,Low,Medium,0.23355931498445515,0.008146198830409358,1,0,0,0,0.0
0,0,0,0,0.25,1,0,1,2,0,0,0,0,0,0,1,2,0.5686567164179105,0.15711977844449576,0,13-24,Low,Medium,0.5781155341224451,0.15873684210526318,1,1,0,0,0.14285714285714285
0,0,0,0,0.1388888888888889,1,2,1,0,0,2,0,2,2,0,1,2,0.8194029850746268,0.12017078236787447,1,0-12,Low,High,0.7942548607953661,0.1176608187134503,1,0,1,1,0.5714285714285714
0,0,1,0,0.9027777777777777,1,0,0,2,2,2,0,0,2,2,0,0,0.5248756218905473,0.5039695361181629,0,49-72,Medium,Medium,0.5216873380640759,0.539766081871345,0,1,1,1,0.5714285714285714
0,1,0,0,0.013888888888888888,1,0,1,0,2,0,0,0,2,0,1,2,0.6741293532338308,0.0077544426494345715,1,0-12,Low,High,0.30802200201719826,0.010058479532163742,1,0,1,0,0.2857142857142857
0,0,0,0,0.736111111111111,1,2,1,2,0,2,0,2,2,1,1,1,0.8825870646766169,0.665439649203785,1,49-72,Medium,High,0.8922365598106191,0.6629649122807019,1,1,1,1,0.7142857142857143
1,0,0,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,1,0,3,0.02935323383084576,0.003836833602584814,0,0-12,Low,Low,0.034878292244184955,0.00743859649122807,1,1,1,1,0.4285714285714286
1,0,1,0,0.4583333333333333,1,0,0,2,2,0,2,0,0,2,1,3,0.42587064676616915,0.23074082621740136,0,25-48,Low,Medium,0.45708132587047495,0.23563157894736841,0,1,0,1,0.4285714285714286
1,0,0,0,0.041666666666666664,0,1,0,0,2,0,0,0,0,0,1,2,0.1129353233830846,0.006998615278098316,1,0-12,Low,Low,0.09727210339700333,0.010385964912280703,0,0,0,0,0.14285714285714285
0,0,0,0,0.4722222222222222,1,0,0,2,0,2,2,2,2,1,1,0,0.6139303482587065,0.31254327255942765,0,25-48,Low,Medium,0.626119834643225,0.31792982456140356,0,1,1,1,0.7142857142857143
0,0,1,1,0.19444444444444442,1,0,2,1,1,1,1,1,1,2,1,3,0.014427860696517386,0.02825409646895915,0,13-24,Low,Low,0.07645139488213946,0.03225730994152047,1,1,1,1,0.4285714285714286
0,0,0,0,0.18055555555555555,1,0,2,1,1,1,1,1,1,0,1,3,0.020398009950248763,0.029609969997692127,0,13-24,Low,Low,0.09553171293992523,0.030865497076023398,1,1,1,1,0.4285714285714286
1,1,1,0,0.6388888888888888,0,1,0,0,2,2,2,2,2,1,1,0,0.4144278606965174,0.32285368105238865,1,25-48,Low,Medium,0.46221872773156364,0.32226900584795326,0,0,1,1,0.7142857142857143
1,0,1,1,0.3194444444444444,1,2,2,1,1,1,1,1,1,1,0,3,0.06069651741293533,0.05996999769213017,0,13-24,Low,Low,0.1207267112391212,0.0655029239766082,1,1,1,1,0.5714285714285714
0,0,1,1,0.6527777777777778,1,0,2,1,1,1,1,1,1,2,0,3,0.014925373134328346,0.10732748672974844,0,25-48,Low,Low,0.09641817349983885,0.10856725146198831,1,1,1,1,0.4285714285714286
1,0,0,1,0.2361111111111111,1,0,0,2,0,0,0,0,0,0,1,3,0.3189054726368159,0.0955458112162474,0,13-24,Low,Low,0.3448611703215387,0.10001169590643275,0,1,0,0,0.14285714285714285
0,0,1,1,0.6805555555555555,1,2,1,0,0,0,0,2,2,0,1,2,0.7696517412935323,0.5498153704131087,1,49-72,Medium,High,0.7877712039761681,0.5478830409356725,1,0,1,0,0.4285714285714286
1,1,1,0,0.8194444444444444,0,1,0,0,2,0,0,2,2,0,1,2,0.31840796019900497,0.34371682437110546,0,49-72,Medium,Low,0.3713949861187652,0.3467543859649123,0,0,1,0,0.4285714285714286
0,0,0,0,0.9583333333333333,1,2,0,2,0,2,2,2,2,2,1,1,0.6676616915422885,0.6783521809369951,0,49-72,High,High,0.6837381445044719,0.6887894736842105,0,1,1,1,0.8571428571428571
1,0,0,0,0.15277777777777776,0,1,0,0,0,2,0,2,0,1,1,2,0.23233830845771142,0.05213477959843066,1,0-12,Low,Low,0.27356118661162704,0.053520467836257316,0,0,1,1,0.2857142857142857
1,0,0,0,0.1388888888888889,1,0,0,2,0,0,0,0,0,0,1,3,0.3323383084577114,0.0583544888068313,0,0-12,Low,Low,0.3506667435483216,0.060409356725146204,0,1,0,0,0.14285714285714285
1,0,1,1,0.16666666666666666,1,2,2,1,1,1,1,1,1,2,1,0,0.057213930348258696,0.028946457419801522,0,0-12,Low,Low,0.10528590704731618,0.03368421052631579,1,1,1,1,0.5714285714285714
1,0,0,0,0.625,1,2,1,0,2,0,0,2,2,0,1,1,0.8218905472636816,0.5447957535195015,1,25-48,Medium,High,0.854933161662023,0.5307894736842106,1,0,1,0,0.5714285714285714
0,0,1,1,0.5416666666666666,1,0,0,0,0,2,0,2,0,0,1,3,0.41393034825870645,0.2680244634202631,0,25-48,Low,Medium,0.4495466503072589,0.273,0,0,1,1,0.2857142857142857
1,1,1,0,0.986111111111111,1,2,2,1,1,1,1,1,1,2,0,1,0.07164179104477608,0.2043445649665359,0,49-72,Low,Low,0.14275810258596494,0.21133918128654972,1,1,1,1,0.5714285714285714
1,0,1,1,0.986111111111111,1,2,2,1,1,1,1,1,1,2,0,1,0.056218905472636804,0.18550657742903304,0,49-72,Low,Low,0.12210564988787569,0.19846783625730993,1,1,1,1,0.5714285714285714
0,0,1,1,0.4583333333333333,1,2,2,1,1,1,1,1,1,1,0,1,0.05870646766169152,0.09018001384721902,0,25-48,Low,Low,0.13075285285524063,0.09321052631578947,1,1,1,1,0.5714285714285714
1,1,0,0,0.9305555555555555,1,2,1,0,0,0,0,0,0,0,1,3,0.5716417910447761,0.5818197553657974,0,49-72,Medium,Medium,0.5942526060573441,0.5932046783625732,1,0,0,0,0.14285714285714285
1,0,1,1,0.5138888888888888,0,1,0,2,2,2,0,0,0,0,0,0,0.218407960199005,0.1650126932840988,1,25-48,Low,Low,0.2636296323456579,0.17396491228070177,0,1,0,1,0.4285714285714286
1,0,1,1,0.6805555555555555,1,2,1,0,0,0,0,2,0,0,0,2,0.6592039800995024,0.48881260096930534,1,49-72,Medium,Medium,0.6914661287471537,0.48426900584795324,1,0,1,0,0.2857142857142857
0,0,1,0,0.125,1,0,0,0,2,0,0,0,0,0,0,3,0.32437810945273626,0.05167320563120241,0,0-12,Low,Low,0.3413594252024998,0.05352631578947369,0,0,0,0,0.14285714285714285
1,0,1,0,0.7222222222222222,1,2,1,2,0,2,2,0,0,2,1,1,0.7298507462686566,0.5318486037387492,0,49-72,Medium,High,0.7116870168519035,0.5570994152046783,1,1,0,1,0.5714285714285714
0,0,0,0,0.9722222222222222,1,2,1,0,2,0,0,2,2,1,0,2,0.8024875621890547,0.786960535425802,0,49-72,High,High,0.7936763898039962,0.8097076023391813,1,0,1,0,0.5714285714285714
1,0,0,0,0.013888888888888888,1,0,1,0,2,0,0,0,2,0,1,2,0.664179104477612,0.007639049157627509,0,0-12,Low,Medium,0.30346770923232097,0.009941520467836258,1,0,1,0,0.2857142857142857
0,1,0,0,0.19444444444444442,1,2,1,0,2,0,0,0,0,0,1,2,0.6039800995024875,0.1249769213016386,1,13-24,Low,Medium,0.5854391565200212,0.1292748538011696,1,0,0,0,0.2857142857142857
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.25920398009950246,0.002942534041080083,0,0-12,Low,Low,0.11810799288781675,0.005181286549707603,0,0,0,0,0.0
1,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.019402985074626844,0.0001615508885298867,1,0-12,Low,Low,0.008349536772274957,0.0023625730994152046,1,1,1,1,0.4285714285714286
0,0,0,0,0.7222222222222222,1,2,1,0,2,0,0,0,0,1,1,3,0.6164179104477612,0.4937456727440573,0,49-72,Medium,Medium,0.6549388101512822,0.4877660818713451,1,0,0,0,0.2857142857142857
